"ID","AcceptedTaxonID","Genus","SubGenusName","SpeciesEpithet","AuthorString","InfraSpeciesEpithet","InfraSpeciesMarker","InfraSpeciesAuthorString","GSDNameStatus","Sp2000NameStatus","GSDNameGUID"
"Neu-Syn-223112,"Neu-6436","Chrysopa","Chrysopa","columbiana","Banks, 1903",,,,"","Synonym",""
"Neu-Syn-223122,"Neu-1137","Chrysopa","Chrysopa","excepta","Banks, 1911",,,,"","Synonym",""
"Neu-Syn-223132,"Neu-7800","Chrysopa","Chrysopa","nanina","Banks, 1911",,,,"","Synonym",""
"Neu-Syn-223142,"Neu-6436","Chrysopa","Chrysopa","lineaticornis","Fitch, 1855",,,,"","Synonym",""
"Neu-Syn-223152,"Neu-2238","Chrysopa","Chrysopa","cubana","Hagen, 1861",,,,"","Synonym",""
"Neu-Syn-223162,"Neu-632","Chrysopa","Chrysopa","assimilis","Banks, 1899",,,,"","Synonym",""
"Neu-Syn-223172,"Neu-1990","Chrysopa","Chrysopa","pleuralis","Banks, 1911",,,,"","Synonym",""
"Neu-Syn-223182,"Neu-2197","Chrysopa","Chrysopa","plorabunda","Fitch, 1855",,,,"","Synonym",""
"Neu-Syn-223192,"Neu-2596","Chrysopa","Chrysopa","harrisii","Fitch, 1855",,,,"","Synonym",""
"Neu-Syn-223202,"Neu-3860","Chrysopa","Chrysopa","signatalis","Banks, 1911",,,,"","Synonym",""
"Neu-Syn-223212,"Neu-2525","Chrysopa","Chrysopa","vegeta","Navás, 1917",,,,"","Synonym",""
"Neu-Syn-223222,"Neu-1879","Chrysopa","Chrysopa","downesi","Smith, 1932",,,,"","Synonym",""
"Neu-Syn-223232,"Neu-291","Chrysopa","Chrysopa","comanche","Banks, 1938",,,,"","Synonym",""
"Neu-Syn-223242,"Neu-291","Chrysopa","Chrysopa","sperryae","Banks, 1943",,,,"","Synonym",""
"Neu-Syn-223252,"Neu-4876","Chrysopa","Chrysopa","rufilabris","Burmeister, 1839",,,,"","Synonym",""
"Neu-Syn-223262,"Neu-4100","Chrysopa","Chrysopa","quadripunctata","Burmeister, 1839",,,,"","Synonym",""
"Neu-Syn-223272,"Neu-4876","Chrysopa","Chrysopa","interrupta","Schneider, 1851",,,,"","Synonym",""
"Neu-Syn-223282,"Neu-3860","Chrysopa","Chrysopa","thoracica","Walker, 1853",,,,"","Synonym",""
"Neu-Syn-223292,"Neu-383","Chrysopa","Chrysopa","bimaculata","McClendon, 1901",,,,"","Synonym",""
"Neu-Syn-223302,"Neu-3090","Chrysopa","Chrysopa","schwarzi","Banks, 1903",,,,"","Synonym",""
"Neu-Syn-223312,"Neu-4876","Chrysopa","Chrysopa","medialis","Banks, 1903",,,,"","Synonym",""
"Neu-Syn-223322,"Neu-643","Chrysopa","Chrysopa","cockerelli","Banks, 1903",,,,"","Synonym",""
"Neu-Syn-223332,"Neu-3136","Chrysopa","Chrysopa","arizonensis","Banks, 1903",,,,"","Synonym",""
"Neu-Syn-223342,"Neu-2525","Chrysopa","Chrysopa","majuscula","Banks, 1906",,,,"","Synonym",""
"Neu-Syn-223352,"Neu-643","Chrysopa","Chrysopa","injusta","Banks, 1906",,,,"","Synonym",""
"Neu-Syn-223362,"Neu-1756","Chrysopa","Chrysopa","robusta","Banks, 1905",,,,"","Synonym",""
"Neu-Syn-223372,"Neu-5110","Chrysopa","Chrysopa","placita","Banks, 1908",,,,"","Synonym",""
"Neu-Syn-223382,"Neu-2709","Chrysopa","Chrysopa","incompleta","Banks, 1911",,,,"","Synonym",""
"Neu-Syn-223392,"Neu-438","Chrysopa","Chrysopa","furcata","Banks, 1911",,,,"","Synonym",""
"Neu-Syn-223402,"Neu-1371","Chrysopa","Chrysopa","luctuosa","Banks, 1911",,,,"","Synonym",""
"Neu-Syn-223412,"Neu-5220","Chrysopa","Chrysopa","gravida","Banks, 1911",,,,"","Synonym",""
"Neu-Syn-223422,"Neu-2034","Chrysopa","Chrysopa","intacta","Navás, 1912",,,,"","Synonym",""
"Neu-Syn-223432,"Neu-6348","Chrysopa","Chrysopa","bicarnea","Banks, 1920",,,,"","Synonym",""
"Neu-Syn-223442,"Neu-553","Chrysopa","Chrysopa","sierra","Banks, 1924",,,,"","Synonym",""
"Neu-Syn-223452,"Neu-2238","Chrysopa","Chrysopa","seminole","Banks, 1924",,,,"","Synonym",""
"Neu-Syn-223462,"Neu-6764","Chrysopa","Chrysopa","slossonae","Banks, 1924",,,,"","Synonym",""
"Neu-Syn-223472,"Neu-495","Chrysopa","Chrysopa","antillana","Navás, 1922",,,,"","Synonym",""
"Neu-Syn-223482,"Neu-1879","Chrysopa","Chrysopa","mohave","Banks, 1938",,,,"","Synonym",""
"Neu-Syn-223492,"Neu-2525","Chrysopa","Chrysopa","crotchi","Banks, 1938",,,,"","Synonym",""
"Neu-Syn-223502,"Neu-3324","Chrysopa","Chrysopa","pinalena","Banks, 1950",,,,"","Synonym",""
"Neu-Syn-223512,"Neu-8849","Formicaleo",,"formicalynx","(Linnaeus, 1758)",,,,"","Synonym",""
"Neu-Syn-223522,"Neu-8400","Dendroleon",,"reticulatus","(Navás, 1914)",,,,"","Synonym",""
"Neu-Syn-223532,"Neu-2747","Borbon",,"javanus","(Banks, 1914)",,,,"","Synonym",""
"Neu-Syn-223542,"Neu-1636","Mironus",,"spectabilis","(Esben-Petersen, 1916)",,,,"","Synonym",""
"Neu-Syn-223552,"Neu-5152","Nepsalus",,"insolitus","(Walker, 1860)",,,,"","Synonym",""
"Neu-Syn-223562,"Neu-2859","Nuglerus",,"berlandi","(Navás, 1924)",,,,"","Synonym",""
"Neu-Syn-223632,"Neu-2258","Lomamyia",,"mendozina","(Esben-Petersen, 1912)",,,,"","Synonym",""
"Neu-Syn-223642,"Neu-131","Hemerobius",,"reticulatus","(Leach in Brewster, 1815)",,,,"","Synonym",""
"Neu-Syn-223652,"Neu-10026","Coniopteryx",,"arenicola","Sziráki, 2010",,,,"","Synonym",""
"Neu-Syn-223662,"Neu-1350","Leucochrysa",,"urucumis","de Freitas, 2007",,,,"","Synonym",""
"Neu-Syn-223672,"Neu-571","Chrysopodes",,"hagenorum","C. Tauber et al., 2012",,,,"","Synonym",""
"Neu-Syn-223682,"Neu-570","Chrysopodes",,"fumosus","C. Tauber et al., 2012",,,,"","Synonym",""
"Neu-Syn-223692,"Neu-569","Chrysopodes",,"serrabonitensis","C. Tauber et al., 2012",,,,"","Synonym",""
"Neu-Syn-223702,"Neu-1773","Leucochrysa",,"cidae","de Freitas, 2007",,,,"","Synonym",""
"Neu-Syn-223712,"Neu-1880","Leucochrysa",,"anae","de Freitas, 2007",,,,"","Synonym",""
"Neu-Syn-223722,"Neu-10027","Coniopteryx",,"sweihanica","Sziráki, 2010",,,,"","Synonym",""
"Neu-Syn-223852,"Neu-7687","Mesithone",,"carnaria","Khramov, 2013",,,,"","Synonym",""
"Neu-Syn-223862,"Neu-7688","Mesithone",,"monstruosa","Khramov, 2013",,,,"","Synonym",""
"Neu-Syn-223872,"Neu-995","Rhaphidilla",,"corsica","(Hagen, 1867)",,,,"","Synonym",""
"Neu-Syn-223962,"Neu-7199","Myrmeleon",,"bilineatus","(Brauer, 1868)",,,,"","Synonym",""
"Neu-Syn-223972,"Neu-3856","Conwentzia",,"psociformis",,"psociformis","f.","(Curtis, 1834)","","Synonym",""
"Neu-Syn-223982,"Neu-2984","Conwentzia",,"psociformis",,"tetensi","f.","Enderlein, 1906","","Synonym",""
"Neu-Syn-223992,"Neu-2984","Conwentzia",,"psociformis",,"furcilla","f.","Enderlein, 1906","","Synonym",""
"Neu-Syn-224002,"Neu-228","Semidalis",,"aleyrodiformis",,"aleyrodiformis","f.","(Stephens, 1836)","","Synonym",""
"Neu-Syn-224022,"Neu-962","Dichochrysa",,"obvia","(Hölzel, 1973)",,,,"","Synonym",""
"Neu-Syn-224032,"Neu-6328","Nemoptera",,"tulbaghia","Tjeder, 1967",,,,"","Synonym",""
"Neu-Syn-224072,"Neu-7363","Osmylites",,"protogaea","(Hagen, 1862)",,,,"","Synonym",""
"Neu-Syn-224082,"Neu-10322","Dilar",,"hastatus","W. Zhang et al., 2014",,,,"","Synonym",""
"Neu-Syn-224092,"Neu-10323","Dilar",,"spectabilis","W. Zhang et al., 2014",,,,"","Synonym",""
"Neu-Syn-224102,"Neu-10324","Dilar",,"taibaishanus","W. Zhang et al., 2014",,,,"","Synonym",""
"Neu-Syn-224112,"Neu-6755","Cymothales",,"mabillei","Mansell, 1987",,,,"","Synonym",""
"Neu-Syn-224122,"Neu-8192","Cymothales",,"rex","Mansell, 1987",,,,"","Synonym",""
"Neu-Syn-224132,"Neu-9249","Palpares",,"aeschnoides",,"libelluloides","var.","(Linnaeus, 1764)","","Synonym",""
"Neu-Syn-224182,"Neu-2538","Hemerobius",,"perla",,"albus","var.","Linnaeus, 1758","","Synonym",""
"Neu-Syn-224192,"Neu-1267","Semblis",,"fuliginosa","(Pictet, 1836)",,,,"","Synonym",""
"Neu-Syn-224212,"Neu-3482","Hemerobius",,"micans",,"fuscinervis","f.","(Schneider, 1845)","","Synonym",""
"Neu-Syn-224222,"Neu-5660","Kimminsia",,"nervosa",,"melancholica","f.","(Killington, 1937)","","Synonym",""
"Neu-Syn-224492,"Neu-8594","Myrmecaelurus",,"trigrammus",,"flavus","","(Rambur, 1842)","","Synonym",""
"Neu-Syn-224502,"Neu-6562","Grocus",,"inconspicuus",,"leoninus","","(Navás, 1912)","","Synonym",""
"Neu-Syn-224512,"Neu-8935","Euroleon",,"nostras",,"regius","","Navás, 1919","","Synonym",""
"Neu-Syn-224522,"Neu-2881","Creoleon",,"v-nigrum",,"submaculosus","","(Rambur, 1842)","","Synonym",""
"Neu-Syn-224532,"Neu-6260","Myrmeleon",,"nemausiensis",,"lituratus","","Navás, 1913","","Synonym",""
"Neu-Syn-224542,"Neu-6260","Neuroleon",,"nemausiensis",,"lituratus","","(Navás, 1913)","","Synonym",""
"Neu-Syn-224552,"Neu-6260","Neuroleon",,"nemausiensis",,"lituratus","var.","(Navás, 1913)","","Synonym",""
"Neu-Syn-224562,"Neu-6260","Neuroleon",,"nemausiensis",,"fortunyi","","(Navás, 1919)","","Synonym",""
"Neu-Syn-224572,"Neu-6260","Neuroleon",,"nemausiensis",,"fortunyi","var.","(Navás, 1919)","","Synonym",""
"Neu-Syn-224692,"Neu-9352","Jurina",,"biarmica","(Rasnitsyn & Aristov in Aristov et al., 2013)",,,,"","Synonym",""
"Neu-Syn-225122,"Neu-5619","Chrysocerca",,"guadarramensis","(Pictet, 1865)",,,,"","Synonym",""
"Neu-Syn-225132,"Neu-2196","Chrysopa",,"neuralis","(Navás, 1924)",,,,"","Synonym",""
"Neu-Syn-225142,"Neu-2196","Chrysopa",,"mediata","(Navás, 1924)",,,,"","Synonym",""
"Neu-Syn-225292,"Neu-2825","Morter",,"semigriseus","(Krivokhatsky, 1991)",,,,"","Synonym",""
"Neu-Syn-225312,"Neu-6810","Nelees",,"irroratus","(Olivier, 1811)",,,,"","Synonym",""
"Neu-Syn-225322,"Neu-3257","Chrysopa","Chrysopa","perplexa","McLachlan, 1887",,,,"","Synonym",""
"Neu-Syn-225332,"Neu-2222","Chrysopa","Apertochrysa","joannisi","Navás, 1910",,,,"","Synonym",""
"Neu-Syn-225342,"Neu-2222","Chrysopa","Chrysoperla","joannisi","Navás, 1910",,,,"","Synonym",""
"Neu-Syn-225352,"Neu-4167","Chrysopa","Chrysoperla","cognatella","Okamoto, 1914",,,,"","Synonym",""
"Neu-Syn-225362,"Neu-7466","Hemerobius","Hemerobius","japonicus","Nakahara, 1915",,,,"","Synonym",""
"Neu-Syn-225372,"Neu-3526","Hemerobius","Hemerobius","fujimotoi","Nakahara, 1960",,,,"","Synonym",""
"Neu-Syn-225382,"Neu-541","Hemerobius","Allemerobius","poppii","Esben-Petersen, 1921",,,,"","Synonym",""
"Neu-Syn-225392,"Neu-7996","Hemerobius","Allemerobius","subfalcatus","Nakahara, 1960",,,,"","Synonym",""
"Neu-Syn-225442,"Neu-9441","Myrmeleon","Morter","mariaemathildae","Pantaleoni et al., 2010",,,,"","Synonym",""
"Neu-Syn-225452,"Neu-2335","Chrysopa",,"granatensis",,"escudera","var.","Navás, 1909","","Synonym",""
"Neu-Syn-225472,"Neu-2956","Chrysopa",,"sibirica","(Navás, 1930)",,,,"","Synonym",""
"Neu-Syn-225482,"Neu-7038","Entanoneura",,"alberti","(Navás, 1936)",,,,"","Synonym",""
"Neu-Syn-225492,"Neu-3672","Phanoclisis",,"longicollis",,"signata","var.","(Navás, 1912)","","Synonym",""
"Neu-Syn-225542,"Neu-2610","Chrysopa",,"viridana",,"hilaris","var.","Navás, 1915","","Synonym",""
"Neu-Syn-225552,"Neu-16818","Myrmeleon","Morter","hyalinus",,"distinguendus","","Rambur, 1842","","Synonym",""
"Neu-Syn-225572,"Neu-9249","Ascalaphus",,"libelluloides","(Linnaeus, 1764)",,,,"","Synonym",""
"Neu-Syn-225582,"Neu-1972","Creoleon",,"v-nigrum",,"corsicus","f.","(Hagen, 1860)","","Synonym",""
"Neu-Syn-225592,"Neu-663","Psectra",,"congensis","(Navás, 1931)",,,,"","Synonym",""
"Neu-Syn-225662,"Neu-1784","Phyurus",,"agrionoides","(Rambur, 1838)",,,,"","Synonym",""
"Neu-Syn-225672,"Neu-177","Ascalaphus",,"libelluloides",,"bolivari","","van der Weele, 1909","","Synonym",""
"Neu-Syn-225682,"Neu-177","Ascalaphus",,"longicornis",,"montanus","","Monserrat, 1977","","Synonym",""
"Neu-Syn-225692,"Neu-884","Ascalaphus",,"baeticus",,"cunii","","Navás, 1901","","Synonym",""
"Neu-Syn-225702,"Neu-884","Ascalaphus",,"cunii",,"prati","","Navás, 1923","","Synonym",""
"Neu-Syn-225712,"Neu-6483","Ascalaphus",,"hispanicus",,"fumatus","","Navás, 1919","","Synonym",""
"Neu-Syn-225722,"Neu-7189","Ascalaphus",,"libelluloides",,"areolatus","","Navás, 1915","","Synonym",""
"Neu-Syn-225732,"Neu-7189","Ascalaphus",,"libelluloides",,"tessellatus","","Navás, 1915","","Synonym",""
"Neu-Syn-225742,"Neu-4447","Ascalaphus",,"baeticus",,"miegii","","Graells, 1850","","Synonym",""
"Neu-Syn-225752,"Neu-5311","Mantispa","Anisoptera","notha","Erichson, 1839",,,,"","Synonym",""
"Neu-Syn-225762,"Neu-8115","Eumicromus",,"tasmaniae","(Walker, 1860)",,,,"","Synonym",""
"Neu-Syn-225772,"Neu-5578","Palpares",,"niansanus","Kolbe, 1897",,,,"","Synonym",""
"Neu-Syn-225782,"Neu-5001","Distoleon",,"lentus","(Walker, 1853)",,,,"","Synonym",""
"Neu-Syn-225792,"Neu-7809","Bornia",,"luzonica","(Banks, 1939)",,,,"","Synonym",""
"Neu-Syn-225802,"Neu-2970","Chrysopa",,"morota",,"morota","","Banks, 1915","","Synonym",""
"Neu-Syn-225812,"Neu-2970","Chrysopa",,"morota",,"oppleta","","Navás, 1923","","Synonym",""
"Neu-Syn-225822,"Neu-4911","Chrysotropia",,"apoana","(Banks, 1937)",,,,"","Synonym",""
"Neu-Syn-225832,"Neu-1358","Chrysotropia",,"obliquata","(Banks, 1931)",,,,"","Synonym",""
"Neu-Syn-225842,"Neu-3228","Glenochrysa",,"bakeri","(Banks, 1924)",,,,"","Synonym",""
"Neu-Syn-225852,"Neu-6003","Glenochrysa",,"rizali","(Banks, 1924)",,,,"","Synonym",""
"Neu-Syn-237312,"Neu-632","Chrysopa",,"oculata",,"oculata","f.","Say, 1839","","Synonym",""
"Neu-Syn-238182,"Neu-16612","Mantispa",,"japonica",,"japonica","var.","McLachlan, 1875","","Synonym",""
"Neu-Syn-242822,"Neu-9846","Chrysopidia","Chrysopidia","platypa","(X.-k. Yang & C.-k. Yang, 1991)",,,,"","Synonym",""
"Neu-Syn-243332,"Neu-5131","Chrysopa","Purae","ecliptica","Navás, 1909",,,,"","Synonym",""
"Neu-Syn-243342,"Neu-5670","Chrysopa","Purae","vulgaris","Schneider, 1851",,,,"","Synonym",""
"Neu-Syn-243352,"Neu-2286","Chrysopa","Purae","gracilis","Schneider, 1851",,,,"","Synonym",""
"Neu-Syn-243362,"Neu-5521","Chrysopa","Purae","alarconi","Navás, 1915",,,,"","Synonym",""
"Neu-Syn-243372,"Neu-2079","Chrysopa","Purae","pallida","Schneider, 1846",,,,"","Synonym",""
"Neu-Syn-243382,"Neu-2538","Chrysopa","Purae","alba","(Linnaeus, 1758)",,,,"","Synonym",""
"Neu-Syn-243392,"Neu-2610","Chrysopa","Purae","peterseni","Navás, 1910",,,,"","Synonym",""
"Neu-Syn-243402,"Neu-5131","Chrysopa","Purae","craspedia","Navás, 1915",,,,"","Synonym",""
"Neu-Syn-243412,"Neu-2710","Chrysopa","Purae","polonica","Lurie, 1898",,,,"","Synonym",""
"Neu-Syn-243422,"Neu-5670","Chrysopa","Purae","lamproptera","Stein, 1863",,,,"","Synonym",""
"Neu-Syn-243432,"Neu-2196","Chrysopa","Purae","nigrovenosa","Pongrácz, 1912",,,,"","Synonym",""
"Neu-Syn-243442,"Neu-2610","Chrysopa","Purae","viridana","Schneider, 1845",,,,"","Synonym",""
"Neu-Syn-243452,"Neu-2196","Chrysopa","Purae","nigricostata","Brauer, 1851",,,,"","Synonym",""
"Neu-Syn-243462,"Neu-7693","Chrysopa","Purae","tenella","Schneider, 1851",,,,"","Synonym",""
"Neu-Syn-243472,"Neu-2610","Chrysopa","Purae","hilaris","Navás, 1915",,,,"","Synonym",""
"Neu-Syn-243492,"Neu-2335","Chrysopa","Purae","escudera","Navás, 1909",,,,"","Synonym",""
"Neu-Syn-243502,"Neu-5131","Chrysopa","Purae","inornata","Navás, 1901",,,,"","Synonym",""
"Neu-Syn-243512,"Neu-2335","Chrysopa","Purae","granadensis","Pictet, 1865",,,,"","Synonym",""
"Neu-Syn-243522,"Neu-16892","Chrysopa","Purae","luteola","Navás, 1901",,,,"","Synonym",""
"Neu-Syn-243532,"Neu-16892","Chrysopa","Purae","narcissina","Navás, 1910",,,,"","Synonym",""
"Neu-Syn-243542,"Neu-711","Chrysopa","Purae","flavifrons","Brauer, 1851",,,,"","Synonym",""
"Neu-Syn-243552,"Neu-6493","Chrysopa","Purae","clathrata","Schneider, 1845",,,,"","Synonym",""
"Neu-Syn-243562,"Neu-1488","Chrysopa","Maculatae","dasyptera","McLachlan, 1872",,,,"","Synonym",""
"Neu-Syn-243572,"Neu-1725","Chrysopa","Maculatae","subcubitalis","Navás, 1901",,,,"","Synonym",""
"Neu-Syn-243582,"Neu-2762","Chrysopa","Maculatae","ventralis","Curtis, 1834",,,,"","Synonym",""
"Neu-Syn-243592,"Neu-2512","Chrysopa","Maculatae","caucasica","Navás, 1914",,,,"","Synonym",""
"Neu-Syn-243602,"Neu-2512","Chrysopa","Maculatae","burri","Navás, 1914",,,,"","Synonym",""
"Neu-Syn-243612,"Neu-4004","Chrysopa","Maculatae","zelleri","Schneider, 1851",,,,"","Synonym",""
"Neu-Syn-243622,"Neu-2512","Chrysopa","Maculatae","prasina","Burmeister, 1839",,,,"","Synonym",""
"Neu-Syn-243632,"Neu-4058","Chrysopa","Maculatae","mariana","Navás, 1905",,,,"","Synonym",""
"Neu-Syn-243642,"Neu-305","Chrysopa","Maculatae","nierembergi","Navás, 1908",,,,"","Synonym",""
"Neu-Syn-243652,"Neu-215","Chrysopa","Maculatae","iberica","Navás, 1903",,,,"","Synonym",""
"Neu-Syn-243662,"Neu-548","Chrysopa","Maculatae","septempunctata","Wesmael, 1841",,,,"","Synonym",""
"Neu-Syn-243672,"Neu-4608","Chrysopa","Maculatae","formosa","Brauer, 1851",,,,"","Synonym",""
"Neu-Syn-243682,"Neu-1379","Chrysopa","Maculatae","phyllochroma","Wesmael, 1841",,,,"","Synonym",""
"Neu-Syn-243692,"Neu-6141","Chrysopa","Maculatae","abbreviata","Curtis, 1834",,,,"","Synonym",""
"Neu-Syn-243702,"Neu-2168","Chrysopa","Maculatae","hungarica","Klapálek, 1899",,,,"","Synonym",""
"Neu-Syn-243712,"Neu-3070","Chrysopa","Maculatae","regalis","Navás, 1915",,,,"","Synonym",""
"Neu-Syn-243722,"Neu-3070","Chrysopa","Maculatae","dorsalis","Burmeister, 1839",,,,"","Synonym",""
"Neu-Syn-243732,"Neu-5740","Chrysopa","Maculatae","venosa","(Rambur, 1838)",,,,"","Synonym",""
"Neu-Syn-243742,"Neu-2898","Chrysopa","Maculatae","genei","(Rambur, 1842)",,,,"","Synonym",""
"Neu-Syn-243752,"Neu-1089","Chrysopa","Maculatae","nymphula","Navás, 1910",,,,"","Synonym",""
"Neu-Syn-243762,"Neu-6493","Chrysopa","Maculatae","nympha","Navás, 1910",,,,"","Synonym",""
"Neu-Syn-243772,"Neu-2986","Chrysopa","Maculatae","nymphodes","Navás, 1914",,,,"","Synonym",""
"Neu-Syn-243782,"Neu-5670","Chrysopa","Purae","vulgaris",,"carnea","var.","Stephens, 1836","","Synonym",""
"Neu-Syn-243792,"Neu-5670","Chrysopa","Purae","vulgaris",,"fulviceps","var.","Pongrácz, 1912","","Synonym",""
"Neu-Syn-243802,"Neu-5670","Chrysopa","Purae","vulgaris",,"buchi","var.","Navás, 1915","","Synonym",""
"Neu-Syn-243812,"Neu-5670","Chrysopa","Purae","vulgaris",,"bilineata","var.","Navás, 1915","","Synonym",""
"Neu-Syn-243822,"Neu-5670","Chrysopa","Purae","vulgaris",,"rubricata","var.","Navás, 1905","","Synonym",""
"Neu-Syn-243832,"Neu-5670","Chrysopa","Purae","vulgaris",,"biseriata","var.","(Schneider, 1851)","","Synonym",""
"Neu-Syn-243842,"Neu-5670","Chrysopa","Purae","vulgaris",,"rubropunctata","var.","Brauer, 1851","","Synonym",""
"Neu-Syn-243852,"Neu-5670","Chrysopa","Purae","vulgaris",,"lulliana","var.","Navás, 1910","","Synonym",""
"Neu-Syn-243862,"Neu-5670","Chrysopa","Purae","vulgaris",,"thoracica","var.","Navás, 1915","","Synonym",""
"Neu-Syn-243872,"Neu-5670","Chrysopa","Purae","vulgaris",,"disticha","var.","Navás, 1915","","Synonym",""
"Neu-Syn-243882,"Neu-5670","Chrysopa","Purae","vulgaris",,"aequata","var.","Navás, 1905","","Synonym",""
"Neu-Syn-243892,"Neu-5670","Chrysopa","Purae","vulgaris",,"viridella","var.","Navás, 1911","","Synonym",""
"Neu-Syn-243902,"Neu-5670","Chrysopa","Purae","vulgaris",,"barnolai","var.","Navás, 1906","","Synonym",""
"Neu-Syn-243912,"Neu-5670","Chrysopa","Purae","vulgaris",,"rufostigma","var.","Pongrácz, 1912","","Synonym",""
"Neu-Syn-243922,"Neu-5670","Chrysopa","Purae","vulgaris",,"tristicta","var.","Navás, 1915","","Synonym",""
"Neu-Syn-243932,"Neu-5670","Chrysopa","Purae","vulgaris",,"aragonica","var.","Navás, 1915","","Synonym",""
"Neu-Syn-243942,"Neu-5670","Chrysopa","Purae","vulgaris",,"ornata","var.","Navás, 1915","","Synonym",""
"Neu-Syn-243952,"Neu-5670","Chrysopa","Purae","vulgaris",,"catalaunica","var.","Navás, 1915","","Synonym",""
"Neu-Syn-243962,"Neu-5670","Chrysopa","Purae","vulgaris",,"stigmalis","var.","Navás, 1913","","Synonym",""
"Neu-Syn-243972,"Neu-5670","Chrysopa","Purae","vulgaris",,"notata","var.","Pongrácz, 1912","","Synonym",""
"Neu-Syn-243982,"Neu-2762","Chrysopa","Purae","vulgaris",,"ditata","var.","Navás, 1914","","Synonym",""
"Neu-Syn-243992,"Neu-5670","Chrysopa","Purae","vulgaris",,"microcephala","var.","Brauer, 1851","","Synonym",""
"Neu-Syn-244002,"Neu-5670","Chrysopa","Purae","vulgaris",,"cingulata","var.","Navás, 1912","","Synonym",""
"Neu-Syn-244012,"Neu-5670","Chrysopa","Purae","vulgaris",,"radialis","var.","Navás, 1904","","Synonym",""
"Neu-Syn-244022,"Neu-5670","Chrysopa","Purae","vulgaris",,"bella","var.","Navás, 1911","","Synonym",""
"Neu-Syn-244032,"Neu-5670","Chrysopa","Purae","vulgaris",,"nigropilosa","var.","Navás, 1913","","Synonym",""
"Neu-Syn-244042,"Neu-5670","Chrysopa","Purae","vulgaris",,"nemorosa","var.","Navás, 1913","","Synonym",""
"Neu-Syn-244052,"Neu-5670","Chrysopa","Purae","vulgaris",,"lateralis","var.","Navás, 1913","","Synonym",""
"Neu-Syn-244062,"Neu-5670","Chrysopa","Purae","vulgaris",,"namurcensis","var.","Navás, 1910","","Synonym",""
"Neu-Syn-244072,"Neu-2610","Chrysopa","Purae","viridana",,"adaequata","var.","Navás, 1915","","Synonym",""
"Neu-Syn-244082,"Neu-2610","Chrysopa","Purae","viridana",,"marginalis","var.","Navás, 1905","","Synonym",""
"Neu-Syn-244092,"Neu-1472","Chrysopa","Purae","viridana",,"montana","var.","Navás, 1915","","Synonym",""
"Neu-Syn-244102,"Neu-2196","Chrysopa","Purae","nigricostata",,"marginata","var.","Navás, 1904","","Synonym",""
"Neu-Syn-244112,"Neu-2196","Chrysopa","Purae","nigricostata",,"ataresi","var.","Navás, 1914","","Synonym",""
"Neu-Syn-244122,"Neu-2335","Chrysopa","Purae","granadensis",,"pyrenaica","var.","Navás, 1915","","Synonym",""
"Neu-Syn-244132,"Neu-2610","Chrysopa","Purae","flavifrons",,"geniculata","var.","Pictet, 1865","","Synonym",""
"Neu-Syn-244142,"Neu-16892","Chrysopa","Purae","flavifrons",,"monticola","var.","Pictet, 1865","","Synonym",""
"Neu-Syn-244152,"Neu-4608","Chrysopa","Purae","flavifrons",,"laletana","var.","Navás, 1909","","Synonym",""
"Neu-Syn-244162,"Neu-16892","Chrysopa","Purae","flavifrons",,"meyeri","var.","Pictet, 1865","","Synonym",""
"Neu-Syn-244172,"Neu-16892","Chrysopa","Purae","flavifrons",,"nigropunctata","var.","Pictet, 1865","","Synonym",""
"Neu-Syn-244182,"Neu-711","Chrysopa","Purae","flavifrons",,"difformis","var.","Lacroix, 1912","","Synonym",""
"Neu-Syn-244192,"Neu-711","Chrysopa","Purae","flavifrons",,"gallica","var.","Lacroix, 1913","","Synonym",""
"Neu-Syn-244202,"Neu-16892","Chrysopa","Purae","flavifrons",,"riparia","var.","Pictet, 1865","","Synonym",""
"Neu-Syn-244212,"Neu-16892","Chrysopa","Purae","flavifrons",,"cosmeta","var.","Navás, 1904","","Synonym",""
"Neu-Syn-244222,"Neu-711","Chrysopa","Purae","flavifrons",,"vestita","var.","Navás, 1914","","Synonym",""
"Neu-Syn-244232,"Neu-711","Chrysopa","Purae","flavifrons",,"carrobei","var.","Navás, 1915","","Synonym",""
"Neu-Syn-244242,"Neu-711","Chrysopa","Purae","flavifrons",,"exornata","var.","Navás, 1915","","Synonym",""
"Neu-Syn-244252,"Neu-711","Chrysopa","Purae","flavifrons",,"opulenta","var.","Navás, 1915","","Synonym",""
